simTime,stepTime
15.1459,0.00154655
15.1625,0.00123769
15.1794,0.00102533
15.196,0.00113712
15.1971,0.00035344
15.2128,0.00134752
15.2295,0.0014017
15.2462,0.00109602
15.2629,0.0012187
15.2793,0.00164579
15.296,0.00121391
15.3127,0.000557311
15.3292,0.000532183
15.346,0.00110687
15.3472,0.000726616
15.3626,0.00190687
15.3793,0.00138945
15.396,0.00078762
15.4126,0.000545909
15.4294,0.000694597
15.446,0.000727748
15.4627,0.00117165
15.4793,0.000546601
15.4973,0.000887897
15.4982,0.000374669
15.5142,0.00287888
15.5306,0.00240139
15.5472,0.000587106
15.564,0.00092154
15.5808,0.00275552
15.5973,0.000988315
15.6139,0.000699857
15.6306,0.000777491
15.6314,0.000253763
15.6473,0.00042321
15.6639,0.00108308
15.6806,0.00084661
15.6973,0.00124766
15.7142,0.00121576
15.7308,0.0014669
15.7473,0.0012352
15.7639,0.000868872
15.7806,0.00136752
15.782,0.000789855
15.7974,0.001327
15.8139,0.00102779
15.8306,0.000812387
15.8476,0.00143743
15.8641,0.00116285
15.8808,0.00174806
15.8975,0.00121695
15.9142,0.000820662
15.9308,0.00129274
15.9321,0.000746864
15.9476,0.00111601
15.9641,0.00109859
15.9809,0.0017313
15.9975,0.00198394
16.0142,0.00195358
16.0309,0.00217074
16.048,0.000913024
16.0646,0.00092691
16.0813,0.00108873
16.0824,0.000681572
16.098,0.000606452
16.1147,0.00126159
16.1315,0.00152016
16.148,0.000995939
16.1647,0.00188005
16.1813,0.00183204
16.198,0.00140561
16.2147,0.00160761
16.2314,0.00116562
16.2326,0.00071257
16.2481,0.00103731
16.2647,0.00161052
16.2814,0.00125879
16.2981,0.00170161
16.3148,0.00122076
16.3314,0.00147074
16.348,0.0016605
16.3647,0.00120577
16.3814,0.00175072
16.3831,0.00166296
16.3981,0.00176667
16.4147,0.0018313
16.4314,0.00196914
16.4481,0.00168965
16.4647,0.00137914
16.4813,0.0021891
16.498,0.00122388
16.5147,0.00219914
16.5313,0.00172279
16.5331,0.00116281
16.548,0.00179541
16.5648,0.00107831
16.5813,0.00160702
16.5981,0.00179053
16.615,0.0011058
16.6314,0.000973858
16.648,0.00115888
16.6647,0.00102678
16.6813,0.00175895
16.6831,0.000994467
16.698,0.00139765
16.7147,0.0014987
16.7314,0.00208782
16.748,0.0021629
16.7647,0.002356
16.7814,0.00265999
16.7981,0.00224069
16.8147,0.00210542
16.8314,0.00112805
16.8325,0.000572349
16.848,0.00148607
16.8647,0.00191005
16.8814,0.00216723
16.898,0.00179821
16.9147,0.00199382
16.9314,0.00201002
16.9481,0.00195971
16.9647,0.00174178
16.9814,0.00183838
16.9832,0.00164873
16.998,0.00152974
17.0147,0.00120552
17.0314,0.00138442
17.048,0.00170935
17.0647,0.000945655
17.0814,0.00118817
17.098,0.000992703
17.1147,0.00092684
17.1314,0.00218488
17.1336,0.00104042
17.1481,0.00157953
17.1647,0.00147644
17.1814,0.00200917
17.1981,0.00212587
17.2147,0.00117428
17.2314,0.00184642
17.2481,0.00153716
17.2648,0.00178132
17.2814,0.00100803
17.2824,0.000725855
17.298,0.00151839
17.3147,0.00159021
17.3314,0.00110788
17.3481,0.00106651
17.3647,0.00191948
17.3814,0.000983546
17.3981,0.00270926
17.4147,0.00267004
17.4314,0.00226071
17.4337,0.00170713
17.4481,0.00197394
17.4647,0.000907975
17.4814,0.000573681
17.4981,0.00192249
17.5148,0.00166877
17.5314,0.00174188
17.5481,0.00140543
17.5648,0.000950194
17.5814,0.00234038
17.5838,0.00280028
17.5981,0.00277934
17.6148,0.00170142
17.6314,0.00232427
17.6481,0.0014789
17.6648,0.00162926
17.6814,0.00209394
17.6981,0.00271302
17.7148,0.00246937
17.7314,0.00254676
17.734,0.00110327
17.7481,0.002042
17.7647,0.00132214
17.7815,0.00137214
17.7981,0.0011986
17.8147,0.00106643
17.8315,0.000960643
17.8481,0.00109414
17.8648,0.000895482
17.8814,0.00155216
17.883,0.00109374
17.8981,0.00249505
17.9147,0.00241536
17.9314,0.0018052
17.9481,0.00218923
17.9648,0.00229697
17.9814,0.00166749
17.9981,0.00207666
18.0148,0.00159456
18.0314,0.00186316
18.0333,0.000978677
18.0481,0.00205122
18.0648,0.0014717
18.0815,0.001802
18.0981,0.00228161
18.1148,0.0023207
18.1314,0.00251169
18.1481,0.00226308
18.1648,0.00282836
18.1814,0.00218287
18.1836,0.00104448
18.1981,0.00246238
18.2148,0.00214244
18.2314,0.00169366
18.2481,0.00292732
18.2647,0.00112904
18.2814,0.00328303
18.2981,0.00129392
18.3148,0.00151525
18.3315,0.00298988
18.3344,0.00112601
18.3481,0.00306007
18.3648,0.0027578
18.3815,0.00156446
18.3981,0.00408201
18.4148,0.00365354
18.4315,0.00138089
18.4481,0.00246321
18.4648,0.00214248
18.4815,0.00243317
18.4839,0.00107544
18.4981,0.000949272
18.5148,0.00259121
18.5315,0.00261026
18.5482,0.00188306
18.5648,0.00249401
18.5815,0.00166033
18.5981,0.000974199
18.6148,0.00254996
18.6316,0.00138463
18.6329,0.00111629
18.6482,0.00157823
18.6648,0.00274281
18.6815,0.00227786
18.6982,0.00282612
18.7149,0.00288284
18.7315,0.0032037
18.7482,0.0023674
18.7648,0.00254047
18.7815,0.00275957
18.7843,0.00123448
18.7982,0.0025452
18.8148,0.00123854
18.8315,0.00176822
18.8483,0.00249666
18.8649,0.00200948
18.8815,0.00126864
18.8982,0.00139748
18.9148,0.00260919
18.9315,0.00250656
18.934,0.00234028
18.9482,0.00259495
18.9648,0.00290934
18.9815,0.00103996
18.9982,0.0010917
19.0148,0.00217995
19.0315,0.00115786
19.0482,0.00274734
19.0649,0.00247241
19.0815,0.00263791
19.0842,0.00233767
19.0982,0.00384386
19.1149,0.00347357
19.1315,0.00280054
19.1482,0.00204238
19.1648,0.00237661
19.1816,0.00287905
19.1982,0.00266073
19.2148,0.00291418
19.2315,0.00373434
19.2352,0.00256127
19.2482,0.00326078
19.2648,0.00252367
19.2815,0.00101665
19.2982,0.00266423
19.3149,0.00271548
19.3315,0.00279462
19.3482,0.00285301
19.3649,0.00317256
19.3815,0.00347267
19.385,0.00226834
19.3982,0.00225908
19.4149,0.00299852
19.4316,0.00192128
19.4483,0.00187134
19.4654,0.00211955
19.4816,0.00184611
19.4982,0.00145627
19.515,0.00143749
19.5164,0.000922181
19.5316,0.00259628
19.5482,0.001331
19.5649,0.00193725
19.5816,0.00120906
19.5982,0.00180875
19.6149,0.00165751
19.6316,0.00136213
19.6482,0.00128435
19.665,0.00241303
19.6675,0.00232823
19.6816,0.00274294
19.6983,0.0025027
19.715,0.00248195
19.7317,0.00298783
19.7482,0.00223865
19.7649,0.00153712
19.7815,0.00146147
19.7982,0.00270142
19.8149,0.00225948
19.8315,0.00235277
19.8339,0.00107823
19.8482,0.00197578
19.8649,0.00305927
19.8816,0.00402468
19.8982,0.00451076
19.9149,0.00225763
19.9316,0.00247518
19.9482,0.00202603
19.9649,0.00244125
19.9816,0.00206731
19.9836,0.00130602
19.9982,0.0030484
20.0149,0.00252111
20.0316,0.00336283
20.0483,0.00299438
20.0649,0.00344051
20.0816,0.00300654
20.0982,0.00199815
20.1149,0.00176649
20.1167,0.00222651
20.1316,0.00277697
20.1482,0.00361555
20.1649,0.00147182
20.1817,0.00333743
20.1983,0.00169183
20.2149,0.00147811
20.2316,0.00140127
20.2482,0.00296512
20.2649,0.00257416
20.2675,0.00125648
20.2816,0.00294901
20.2982,0.00272008
20.3149,0.00257683
20.3317,0.00284118
20.3483,0.00198145
20.365,0.0016587
20.3816,0.00165483
20.3982,0.00349354
20.415,0.00165791
20.4166,0.00119567
20.4316,0.00167919
20.4483,0.000837253
20.465,0.0026354
20.4816,0.00339511
20.4983,0.00145734
20.515,0.00182933
20.5316,0.00136171
20.5483,0.00147257
20.5649,0.00139569
20.5663,0.00127966
20.5816,0.00131853
20.5983,0.00164598
20.615,0.00312393
20.6317,0.00184265
20.6483,0.00277642
20.665,0.00169855
20.6816,0.0019484
20.6983,0.00206861
20.7149,0.00143586
20.7316,0.00355079
20.7352,0.00292126
20.7483,0.00318939
20.765,0.00296891
20.7816,0.00347785
20.7982,0.00276028
20.815,0.00315898
20.8316,0.00289175
20.8483,0.00283578
20.865,0.00361181
20.8686,0.00287852
20.8817,0.00345944
20.8983,0.00231445
20.915,0.00218607
20.9316,0.00354056
20.9483,0.00154126
20.9649,0.00165648
20.9816,0.00195877
20.9983,0.00173653
21.015,0.00436361
21.0194,0.00386005
21.0316,0.00415207
21.0482,0.00155119
21.065,0.00177536
21.0816,0.00162863
21.0983,0.00157386
21.115,0.00167217
21.1316,0.00144689
21.1483,0.00156331
21.165,0.00197913
21.167,0.00160366
21.1816,0.00176079
21.1983,0.00212811
21.2149,0.00156743
21.2316,0.00146985
21.2483,0.00139585
21.2649,0.00129802
21.2816,0.00160676
21.2983,0.0019367
21.3149,0.00156354
21.3165,0.00142891
21.3316,0.0017175
21.3483,0.00369815
21.3649,0.00146005
21.3816,0.00193832
21.3983,0.00244871
21.415,0.00202277
21.4316,0.00354102
21.4483,0.00336194
21.465,0.00383831
21.4688,0.00327952
21.4816,0.00181601
21.4983,0.00167116
21.515,0.00342563
21.5316,0.00338348
21.5483,0.00366896
21.565,0.00388302
21.5817,0.00401142
21.5983,0.00308988
21.615,0.00390105
21.6189,0.00394592
21.6317,0.00348704
21.6483,0.00380405
21.665,0.00399299
21.6817,0.0047445
21.6983,0.0019069
21.715,0.00193725
21.7317,0.00409505
21.7483,0.00174344
21.765,0.00164664
21.7666,0.00148002
21.7817,0.00168839
21.7983,0.0016469
21.815,0.00188602
21.8317,0.00205248
21.8483,0.00492537
21.865,0.0040023
21.8817,0.00429313
21.8983,0.00399527
21.915,0.00481151
21.9198,0.00456236
21.9317,0.00462496
21.9483,0.00378245
21.965,0.00363324
21.9817,0.00456465
21.9984,0.00223865
22.015,0.00230252
22.0317,0.00421254
22.0483,0.00377537
22.065,0.00357438
22.0686,0.00168102
22.0817,0.00274364
22.0984,0.0030098
22.115,0.0032542
22.1317,0.00290278
22.1484,0.00297491
22.165,0.00302948
22.1817,0.00308814
22.1983,0.00303187
22.215,0.0025008
22.2175,0.00421588
22.2317,0.00323605
22.2484,0.0026345
22.265,0.00289137
22.2817,0.00419087
22.2984,0.0018132
22.3152,0.00174508
22.3317,0.00166128
22.3484,0.00197789
22.365,0.0022062
22.3673,0.001609
22.3817,0.0026332
22.3984,0.00310711
22.415,0.00269479
22.4317,0.00485799
22.4484,0.00456296
22.465,0.00460596
22.4817,0.00420329
22.4983,0.00259127
22.515,0.00262445
22.5176,0.00182269
22.5317,0.00450675
22.5483,0.00448686
22.565,0.00192083
22.5817,0.00462989
22.5984,0.003955
22.6151,0.00219572
22.6317,0.00302432
22.6484,0.00279679
22.665,0.00242133
22.6674,0.00182693
22.6817,0.00245426
22.6984,0.00204615
22.715,0.00226897
22.7317,0.00208367
22.7484,0.002204
22.765,0.00449143
22.7817,0.00482714
22.7984,0.00425234
22.815,0.00442019
22.8195,0.00403671
22.8317,0.00563576
22.8484,0.00253897
22.865,0.00532779
22.8817,0.00393527
22.8983,0.00230272
22.9151,0.00284661
22.9318,0.0024865
22.9484,0.00522892
22.9651,0.00210152
22.9672,0.00193176
22.9817,0.00203935
22.9984,0.00250972
23.015,0.00329735
23.0317,0.00260712
23.0484,0.00222968
23.0651,0.00244056
23.0817,0.00247913
23.0984,0.00232576
23.1151,0.00242833
23.1175,0.00215137
23.1317,0.00427327
23.1484,0.00263273
23.1651,0.00317996
23.1818,0.00418058
23.1984,0.0043243
23.2151,0.0023403
23.2317,0.00228421
23.2484,0.00229772
23.265,0.00236545
23.2674,0.00201613
23.2817,0.00346159
23.2984,0.0023785
23.3151,0.00325648
23.3317,0.00395549
23.3484,0.00299939
23.3652,0.00274578
23.3818,0.00269084
23.3985,0.00287291
23.4151,0.00339379
23.4185,0.00220169
23.4319,0.00625759
23.4485,0.00298412
23.4651,0.00503944
23.4818,0.0068986
23.4984,0.0056865
23.5151,0.00376271
23.5318,0.0032961
23.5484,0.00359765
23.5651,0.00384028
23.5689,0.00227234
23.5818,0.0037367
23.5988,0.00617558
23.6152,0.00426682
23.6318,0.00433578
23.6486,0.00402239
23.6651,0.00320341
23.6818,0.00290971
23.6984,0.00358249
23.7151,0.00419302
23.7193,0.00247077
23.7318,0.0037721
23.7484,0.00279384
23.7651,0.00373221
23.7818,0.00640571
23.7984,0.00329145
23.816,0.00347167
23.8322,0.00343572
23.8486,0.00371063
23.8655,0.00432706
23.8698,0.00545028
23.8821,0.00513326
23.8986,0.0034361
23.9153,0.00308851
23.9319,0.00309667
23.9486,0.00325082
23.9653,0.00370363
23.9819,0.00276686
23.9986,0.00367285
24.0153,0.00357676
24.0189,0.0024544
24.032,0.00273857
24.0486,0.00303163
24.0653,0.00281059
24.0821,0.00354865
24.0991,0.00408051
24.1157,0.00385706
24.1326,0.00395499
24.1492,0.00408354
24.1658,0.00379139
24.1696,0.00252382
24.1824,0.00407562
24.1991,0.00365943
24.2157,0.0042514
24.2323,0.00337767
24.249,0.00347927
24.2657,0.00372815
24.2823,0.00459671
24.299,0.00733065
24.3157,0.0073492
24.3231,0.00565889
24.3322,0.00457472
24.3491,0.00463934
24.3657,0.00380789
24.3826,0.00914549
24.3992,0.00475644
24.4158,0.00377406
24.4326,0.00416256
24.4491,0.00422916
24.4658,0.0043259
24.4701,0.00293417
24.4824,0.00425101
24.4991,0.00447119
24.5158,0.00413016
24.5324,0.00494413
24.5492,0.00454351
24.5659,0.00415489
24.5829,0.00522368
24.5992,0.00537324
24.6158,0.00458294
24.6203,0.00326106
24.6324,0.00435983
24.6491,0.00369545
24.6658,0.00453226
24.6824,0.00384262
24.6991,0.00454935
24.7158,0.00459311
24.7324,0.00655126
24.7494,0.00397775
24.7659,0.00478259
24.7707,0.00320372
24.7827,0.00423089
24.7993,0.00423025
24.8161,0.00423355
24.8327,0.00397687
24.8493,0.00391545
24.8659,0.00338973
24.8826,0.0039776
24.8993,0.00385921
24.9159,0.00353513
24.9195,0.00275795
24.9326,0.00383489
24.9493,0.00382416
24.9659,0.00399834
24.9826,0.00403838
24.9993,0.00465378
25.016,0.00425935
25.0326,0.00388881
25.0494,0.00398852
25.066,0.00366733
25.0696,0.00447026
25.0826,0.00659398
25.0993,0.00380847
25.116,0.00361658
25.134,0.00514458
25.1497,0.00503231
25.1663,0.00474161
25.1845,0.0122798
25.1996,0.00597413
25.2164,0.00431209
25.2207,0.00335333
25.2331,0.0042014
25.2496,0.00428025
25.2663,0.00394714
25.2829,0.00438924
25.2996,0.00794558
25.3164,0.00513826
25.3331,0.00464927
25.3499,0.00429143
25.3664,0.00456956
25.371,0.00324036
25.3834,0.00772291
25.3998,0.00531349
25.4166,0.0045021
25.4332,0.00460071
25.4498,0.00412429
25.4665,0.00434289
25.4831,0.00388122
25.4997,0.00428235
25.5163,0.00389624
25.5202,0.00370313
25.533,0.00512132
25.5499,0.00455786
25.5671,0.00541123
25.5831,0.00456416
25.5999,0.00532659
25.6167,0.00549762
25.6332,0.00432977
25.65,0.00417945
25.6542,0.00332623
25.6666,0.00418786
25.6832,0.00774402
25.6999,0.00449056
25.7165,0.00440059
25.7332,0.00885417
25.75,0.0049085
25.7666,0.00512358
25.7834,0.00547257
25.7999,0.004292
25.8168,0.00630462
25.8231,0.00382837
25.8334,0.00482632
25.85,0.0050273
25.8666,0.00475446
25.8833,0.00485166
25.9,0.00470567
25.9166,0.00454971
25.9332,0.00933109
25.9501,0.00890054
25.959,0.0059006
25.968,0.00547956
25.9847,0.00453649
26.0014,0.00522939
26.0187,0.00481248
26.0349,0.00432782
26.0515,0.00571571
26.0681,0.00491795
26.0847,0.00456316
26.1014,0.00465048
26.1061,0.00334958
26.1181,0.00480886
26.1347,0.00553857
26.1514,0.00619115
26.1681,0.00566371
26.1849,0.00517968
26.2015,0.00473857
26.2181,0.00462018
26.2348,0.00823586
26.2516,0.0048694
26.2564,0.0037357
26.2684,0.00458249
26.2852,0.00440869
26.3017,0.00626497
26.3183,0.00517924
26.335,0.00488462
26.3518,0.00527921
26.3684,0.00587423
26.3852,0.00576728
26.391,0.00414748
26.4017,0.00543987
26.4185,0.00593738
26.4351,0.00589941
26.4518,0.00450764
26.4684,0.0044033
26.485,0.00464431
26.5017,0.00453814
26.5183,0.00470088
26.535,0.00479687
26.5398,0.00386432
26.5517,0.00473601
26.5685,0.00654581
26.5851,0.00581518
26.6017,0.00580451
26.6186,0.00517444
26.635,0.00480161
26.6519,0.004817
26.6685,0.00459118
26.6851,0.00437807
26.6895,0.00378256
26.7017,0.00445175
26.7184,0.00524399
26.7351,0.00478997
26.7517,0.00480678
26.7685,0.00576599
26.7852,0.00630426
26.8018,0.0110314
26.8193,0.0119804
26.8351,0.00534995
26.8405,0.00477681
26.8522,0.00576474
26.8685,0.00571288
26.8853,0.00510783
26.9018,0.00510091
26.9184,0.00461179
26.9351,0.0054068
26.9519,0.00497195
26.9684,0.00508023
26.9853,0.0109259
26.9962,0.00417757
27.0047,0.00550811
27.0224,0.00520753
27.0381,0.0120389
27.055,0.005202
27.0717,0.00513276
27.0883,0.00557294
27.1051,0.00550788
27.1106,0.00408831
27.1216,0.00520689
27.1383,0.00424496
27.155,0.00442695
27.1716,0.00468811
27.1884,0.00529277
27.2051,0.00572759
27.2235,0.00573715
27.2385,0.005781
27.2552,0.00507261
27.2602,0.00445369
27.2718,0.00530435
27.2885,0.00504167
27.3051,0.0039921
27.3217,0.00434019
27.3384,0.00394947
27.3551,0.00424005
27.3719,0.00560657
27.3885,0.00561015
27.4051,0.00555347
27.4107,0.00452271
27.4218,0.00572162
27.4386,0.00606117
27.4554,0.00557477
27.4718,0.00495553
27.4884,0.00502199
27.5051,0.00450513
27.5217,0.0040534
27.5384,0.0043409
27.5551,0.00475023
27.5598,0.00456866
27.5719,0.00582728
27.5885,0.00643143
27.6054,0.0062412
27.6219,0.00625781
27.6385,0.0065859
27.6561,0.00643099
27.672,0.00617448
27.6885,0.00501941
27.7051,0.00419527
27.7093,0.00405388
27.7217,0.00503588
27.7384,0.00503424
27.7551,0.00467762
27.772,0.00522888
27.7886,0.00615205
27.8052,0.00516068
27.8219,0.00559671
27.8385,0.00580891
27.8552,0.00823251
27.8634,0.004969
27.8719,0.00848113
27.8894,0.0049881
27.9052,0.00470939
27.9219,0.00498766
27.9386,0.00432291
27.9552,0.00526718
27.9719,0.00534296
27.9887,0.0055369
28.0053,0.00601098
28.0113,0.0103488
28.0257,0.0055869
28.0423,0.00491111
28.0592,0.00546032
28.0758,0.00489638
28.0923,0.00463998
28.109,0.00461191
28.1257,0.00437728
28.13,0.0041617
28.1424,0.00436374
28.159,0.00413437
28.1757,0.00996517
28.1924,0.00956846
28.2092,0.00565448
28.2258,0.00503156
28.2425,0.00573658
28.2593,0.00545714
28.2759,0.0053795
28.2813,0.0044493
28.2926,0.00971351
28.3091,0.00742782
28.3257,0.00457508
28.3424,0.00449136
28.359,0.00403422
28.3757,0.0039901
28.3925,0.00491256
28.4091,0.00536642
28.4259,0.00595972
28.4319,0.00399161
28.4426,0.00682287
28.4591,0.00516967
28.4758,0.00520109
28.4924,0.00511503
28.5091,0.00676162
28.5257,0.00407137
28.5424,0.00430012
28.559,0.00438839
28.5757,0.00418977
28.5799,0.00420383
28.5925,0.00472364
28.6092,0.00533974
28.6259,0.0053042
28.6425,0.00564942
28.6592,0.00535685
28.676,0.005108
28.6927,0.00515649
28.7091,0.00484979
28.7257,0.00452356
28.7302,0.00450324
28.7424,0.00432962
28.7591,0.00483939
28.7757,0.00537711
28.7925,0.00527211
28.8092,0.00931198
28.8259,0.00616785
28.8433,0.00672101
28.86,0.00555178
28.8655,0.00474234
28.8765,0.00604331
28.8931,0.00481411
28.9097,0.00507397
28.9264,0.00469938
28.9431,0.00474035
28.9597,0.00494977
28.9764,0.00516509
28.9931,0.00538477
29.0098,0.00525518
29.0266,0.00538471
29.032,0.00415716
29.0433,0.00689647
29.0599,0.00600058
29.0765,0.00548444
29.0932,0.00539567
