simTime,fps
39.0077,60
39.0244,60
39.041,60
39.0577,60
39.0743,60
39.091,60
39.1077,60
39.1243,60
39.141,60
39.1577,60
39.1743,60
39.191,60
39.2077,60
39.2244,60
39.241,60
39.2577,60
39.2743,60
39.291,60
39.3077,60
39.3244,60
39.341,60
39.3577,60
39.3743,60
39.391,60
39.4077,60
39.4243,60
39.441,60
39.4577,60
39.4744,60
39.4911,60
39.5077,60
39.5244,60
39.541,60
39.5577,60
39.5744,60
39.5912,60
39.6077,60
39.6244,60
39.641,60
39.6577,60
39.6744,60
39.691,60
39.7077,60
39.7244,60
39.741,60
39.7577,60
39.7744,60
39.791,60
39.8078,60
39.8244,60
39.8462,60
39.863,60
39.8797,60
39.8963,60
39.913,60
39.9298,60
39.9463,60
39.963,60
39.9797,60
39.9963,60
40.013,60
40.0297,60
40.0464,60
40.063,60
40.0797,60
40.0964,60
40.113,60
40.1297,60
40.1464,60
40.163,60
40.1797,60
40.1963,60
40.213,60
40.2298,60
40.2463,60
40.263,60
40.2798,60
40.2963,60
40.313,60
40.3297,60
40.3463,60
40.363,60
40.3797,60
40.3964,60
40.413,60
40.4297,60
40.4463,60
40.463,60
40.4797,60
40.4963,60
40.513,60
40.5297,60
40.5464,60
40.5634,60
40.5801,60
40.5968,60
40.6135,60
40.6301,60
40.6468,60
40.6634,60
40.6802,60
40.6974,60
40.7141,60
40.7314,60
40.7482,60
40.7649,60
40.7816,60
40.7983,60
40.8149,60
40.8316,60
40.8484,60
40.8649,60
40.8816,60
40.8983,60
40.9149,60
40.9316,60
40.9483,60
40.9649,60
40.9816,60
40.9983,60
41.0149,60
41.0316,60
41.0483,60
41.065,60
41.0816,60
41.0984,60
41.115,60
41.1316,60
41.1484,60
41.165,60
41.1816,60
41.1983,60
41.215,60
41.2317,60
41.2483,60
41.265,60
41.2817,60
41.2983,60
41.315,60
41.3317,60
41.3484,60
41.365,60
41.3817,60
41.3983,60
41.415,60
41.4317,60
41.4483,60
41.4651,60
41.4817,60
41.4984,60
41.5151,60
41.5317,60
41.5484,60
41.5651,60
41.5817,60
41.5984,60
41.6151,60
41.6317,60
41.6484,60
41.6651,60
41.6817,60
41.6984,60
41.7151,60
41.7318,60
41.7484,60
41.7651,60
41.7818,60
41.7984,60
41.8152,60
41.8317,60
41.8485,60
41.8651,60
41.8818,60
41.8984,60
41.9151,60
41.9317,60
41.9484,60
41.9651,60
41.9817,60
41.9984,60
42.0151,60
42.0319,60
42.0484,60
42.0652,60
42.0818,60
42.0985,60
42.1151,60
42.1318,60
42.1485,60
42.1652,60
42.1818,60
42.1985,60
42.2151,60
42.2318,60
42.2485,60
42.2652,60
42.2818,60
42.2984,60
42.3152,60
42.3318,60
42.3486,60
42.3652,60
42.3818,60
42.3985,60
42.4152,60
42.4319,60
42.4485,60
42.4652,60
42.4818,60
42.4985,60
42.5152,60
42.5318,60
42.5486,60
42.5652,60
42.5818,60
42.5986,60
42.6152,60
42.6318,60
42.6486,60
42.6653,60
42.6818,60
42.6985,60
42.7156,60
42.7323,60
42.7491,60
42.7659,60
42.7827,60
42.7994,60
42.816,60
42.8327,60
42.8493,60
42.866,60
42.8827,60
42.8994,60
42.916,60
42.9327,60
42.9494,60
42.9661,60
42.9827,60
42.9994,60
43.0161,60
43.0327,60
43.0494,60
43.0661,60
43.0827,60
43.0994,60
43.1161,60
43.1327,60
43.1494,60
43.1661,60
43.1827,60
43.1994,60
43.2161,60
43.2327,60
43.2494,60
43.2661,60
43.2827,60
43.2994,60
43.3161,60
43.3328,60
43.3495,60
43.3661,60
43.3837,60
43.4003,60
43.417,60
43.4336,60
43.4503,60
43.467,60
43.4836,60
43.5003,60
43.517,60
43.5336,60
43.5503,60
43.567,60
43.5836,60
43.6004,60
43.6181,60
43.6396,60
43.6563,60
43.6729,60
43.6896,60
43.7063,60
43.723,60
43.7396,60
43.7565,60
43.7731,60
43.7897,60
43.8064,60
43.823,60
43.8397,60
43.8564,60
43.8731,60
43.8897,60
43.9064,60
43.9231,60
43.9397,60
43.9564,60
43.9731,60
43.9898,60
44.0065,60
44.0232,60
44.0398,60
44.058,60
44.0747,60
44.0914,60
44.1081,60
44.1247,60
44.1416,60
44.1582,60
44.1751,60
44.1916,60
44.2082,60
44.2249,60
44.2416,60
44.2582,60
44.2749,60
44.2916,60
44.3085,60
44.3305,60
44.3492,59
44.3668,59
44.3835,59
44.4002,59
44.4168,59
44.4335,59
44.4502,59
44.4669,59
44.4836,59
44.5002,59
44.5169,59
44.5335,59
44.5502,59
44.5669,59
44.5835,59
44.6003,59
44.6169,59
44.6336,59
44.6504,59
44.6706,59
44.6896,59
44.7072,58
44.725,58
44.7434,58
44.7601,58
44.7768,58
44.7935,58
44.8101,58
44.8268,58
44.8435,58
44.8601,58
44.8768,58
44.8935,58
44.9102,58
44.9269,58
44.9459,58
44.9656,58
44.9822,59
44.9989,59
45.0156,59
45.0323,59
45.0489,59
45.0656,59
45.0823,59
45.099,59
45.1156,59
45.1323,59
45.1489,59
45.1656,59
45.1823,59
45.1989,59
45.2157,59
45.2323,59
45.2489,59
45.271,59
45.2886,59
45.3064,59
45.3248,59
45.3415,59
45.3582,59
45.3749,59
45.3915,59
45.4083,59
45.4249,59
45.4416,59
45.4583,59
45.4749,59
45.4916,59
45.5082,59
45.5249,59
45.5417,59
45.5583,59
45.575,59
45.5921,59
45.6088,59
45.6255,59
45.6422,59
45.6589,59
45.6756,59
45.6924,59
45.7091,59
45.7257,59
45.7438,59
45.7658,59
45.7825,59
45.7992,59
45.8159,59
45.8328,59
45.8493,59
45.866,59
45.8826,59
45.8993,60
45.916,60
45.9327,60
45.9493,60
45.966,60
45.9826,60
45.9993,60
46.0161,60
46.0327,60
46.0493,60
46.066,60
46.0829,60
46.0993,60
46.116,60
46.1327,60
46.1493,60
46.1724,60
46.1908,59
46.2094,59
46.2326,59
46.2493,59
46.2673,59
46.284,59
46.3007,59
46.3174,59
46.3358,59
46.3525,59
46.3692,59
46.3858,59
46.4025,59
46.4192,59
46.4359,59
46.4526,59
46.4692,59
46.4859,59
46.5026,59
46.5193,59
46.536,59
46.5527,59
46.5693,59
46.5861,59
46.6104,59
46.6345,58
46.6563,57
46.6772,57
46.694,56
46.7118,56
46.7286,56
46.7519,56
46.7686,56
46.7892,57
46.8092,57
46.8339,56
46.8559,56
46.8754,55
46.8922,55
46.909,55
46.9256,55
46.9425,55
46.9592,55
46.9759,55
46.9926,55
47.0093,55
47.0271,55
47.0451,55
47.0644,54
47.0811,54
47.0978,54
47.1145,54
47.1316,54
47.1484,54
47.1652,54
47.1822,55
47.1989,56
47.2156,56
47.2323,57
47.249,57
47.2656,57
47.2823,57
47.299,57
47.3157,57
47.3335,57
47.3502,57
47.367,58
47.3841,59
47.4008,59
47.4174,59
47.4341,59
47.4508,59
47.4675,59
47.4842,59
47.5009,59
47.5176,59
47.5342,59
47.551,59
47.5676,59
47.5843,59
47.601,60
47.6177,60
47.6347,60
47.6517,60
47.6686,60
47.6883,60
47.7051,60
47.722,60
47.7387,60
47.7561,60
47.7728,60
47.7895,60
47.8092,60
47.826,59
47.849,59
47.8657,59
47.8824,59
47.8991,59
47.9158,59
47.9325,59
47.9492,59
47.9667,59
47.9835,59
48.0001,59
48.0172,59
48.0339,59
48.0517,59
48.0684,59
48.0886,59
48.1065,59
48.1243,59
48.1418,59
48.1586,59
48.1753,59
48.1921,59
48.2088,59
48.2275,59
48.2481,59
48.2657,58
48.2824,58
48.2991,58
48.3158,58
48.3325,58
48.3492,58
48.3714,58
48.3917,58
48.4156,57
48.4391,57
48.4598,56
48.4801,55
48.4969,55
48.5168,55
48.5335,55
48.5502,55
48.5669,55
48.5836,55
48.6003,55
48.6174,55
48.6343,55
48.651,55
48.6677,56
48.689,56
48.7065,56
48.7244,55
48.7418,55
48.7585,55
48.7761,55
48.7928,55
48.8095,55
48.8266,56
48.8452,56
48.8642,56
48.8809,56
48.8976,56
48.9143,56
48.9315,56
48.9482,56
48.9649,57
48.9816,57
48.9983,57
49.0149,58
49.0317,59
49.0483,59
49.0651,59
49.0817,59
49.0984,59
49.1151,59
49.1318,59
49.1485,59
49.1652,59
49.182,59
49.1987,59
49.2161,59
49.233,59
49.2497,59
49.2671,59
49.2843,59
49.3018,59
49.3184,59
49.3362,59
49.3536,59
49.3704,59
49.3891,60
49.4096,59
49.4272,59
49.4449,59
49.4627,59
49.4794,59
49.4975,59
49.515,58
49.532,58
49.5487,58
49.5662,58
49.5872,58
49.6098,58
49.6332,57
49.6506,56
49.6696,56
49.6897,56
49.7152,56
49.7402,55
49.7651,54
49.7899,53
49.8143,53
49.842,52
49.86,51
49.8788,51
49.8963,51
49.9141,51
49.9313,51
49.948,51
49.9654,51
49.9826,51
49.9993,51
50.0172,51
50.0347,51
50.0523,51
50.069,51
50.0883,51
50.1063,51
50.1253,51
50.1439,51
50.1624,51
50.1792,51
50.1978,51
50.2166,51
50.2338,52
50.2514,52
50.2681,52
50.2868,52
50.3055,53
50.3251,54
50.3453,54
50.3644,54
50.3829,55
50.3995,56
50.4167,56
50.4342,56
50.4518,56
50.4685,57
50.4875,57
50.5059,56
50.5263,56
50.5517,56
50.5691,55
50.5893,55
50.61,55
50.6289,54
50.6467,54
50.6685,54
50.6853,54
50.7073,54
50.7321,54
50.7493,53
50.7709,53
50.7924,53
50.8184,52
50.8434,52
50.8626,51
50.8819,51
50.8993,51
50.9181,51
50.9373,51
50.9571,51
50.9763,51
50.9953,51
51.0151,50
51.0334,50
51.0501,50
51.0677,50
51.085,50
51.1024,50
51.1191,50
51.1372,51
51.1553,51
51.1734,51
51.1901,52
51.2087,52
51.2265,52
51.244,52
51.2618,52
51.2785,52
51.2962,53
51.3137,54
51.3305,54
51.3475,54
51.3645,55
51.3817,55
51.3985,56
51.4157,57
51.4328,57
51.4495,57
51.4668,57
51.485,57
51.5021,58
51.5188,58
51.5361,58
