simTime,fps
23.8665,60
23.8832,60
23.8998,60
23.9165,60
23.9332,60
23.9499,60
23.9665,60
23.9832,60
23.9998,60
24.0165,60
24.0332,60
24.0498,60
24.0665,60
24.0832,60
24.0999,60
24.1165,60
24.1332,60
24.1499,60
24.1665,60
24.1832,60
24.1998,60
24.2165,60
24.2332,60
24.2499,60
24.2666,60
24.2832,60
24.2998,60
24.3165,60
24.3332,60
24.3498,60
24.3665,60
24.3832,60
24.3998,60
24.4165,60
24.4332,60
24.4499,60
24.4666,60
24.4832,60
24.4998,60
24.5165,60
24.5332,60
24.5499,60
24.5666,60
24.5832,60
24.5999,60
24.6165,60
24.6332,60
24.6499,60
24.6665,60
24.6832,60
24.6999,60
24.7165,60
24.7332,60
24.7499,60
24.7665,60
24.7832,60
24.7999,60
24.8166,60
24.8332,60
24.8499,60
24.8666,60
24.8833,60
24.8999,60
24.9165,60
24.9332,60
24.9499,60
24.9666,60
24.9832,60
24.9999,60
25.0165,60
25.0332,60
25.0499,60
25.0666,60
25.0832,60
25.0999,60
25.1166,60
25.1332,60
25.154,60
25.1709,60
25.1875,60
25.2041,60
25.2208,60
25.2374,60
25.2541,60
25.2708,60
25.2874,60
25.3041,60
25.3208,60
25.3374,60
25.3542,60
25.3708,60
25.3874,60
25.4041,60
25.4208,60
25.4374,60
25.4541,60
25.4708,60
25.4875,60
25.5041,60
25.5209,60
25.5376,60
25.5542,60
25.5709,60
25.5875,60
25.6043,60
25.6209,60
25.6375,60
25.6543,60
25.6709,60
25.6875,60
25.7043,60
25.7209,60
25.7375,60
25.7542,60
25.7709,60
25.7876,60
25.8049,60
25.8209,60
25.8376,60
25.8543,60
25.8709,60
25.8876,60
25.9043,60
25.9209,60
25.9377,60
25.9543,60
25.971,60
25.9876,60
26.0043,60
26.0209,60
26.0376,60
26.0543,60
26.0709,60
26.0877,60
26.1043,60
26.1209,60
26.1376,60
26.1543,60
26.1709,60
26.1876,60
26.2044,60
26.2209,60
26.2376,60
26.2544,60
26.2709,60
26.2876,60
26.3043,60
26.321,60
26.3376,60
26.3543,60
26.371,60
26.3876,60
26.4043,60
26.4213,60
26.438,60
26.4547,60
26.4713,60
26.488,60
26.5047,60
26.5213,60
26.538,60
26.5547,60
26.5714,60
26.588,60
26.6047,60
26.6213,60
26.6381,60
26.6548,60
26.6714,60
26.6881,60
26.7048,60
26.7215,60
26.7381,60
26.7548,60
26.7715,60
26.7882,60
26.8048,60
26.8216,60
26.8382,60
26.8549,60
26.8716,60
26.8882,60
26.9049,60
26.9215,60
26.9382,60
26.9549,60
26.9716,60
26.9882,60
27.0049,60
27.0216,60
27.0385,60
27.0551,60
27.0717,60
27.0884,60
27.1051,60
27.1217,60
27.1384,60
27.1551,60
27.1755,60
27.1922,60
27.209,60
27.2257,60
27.2423,60
27.259,60
27.2757,60
27.2923,60
27.3092,60
27.3271,60
27.3423,60
27.359,60
27.3757,60
27.3923,60
27.409,60
27.4258,60
27.4424,60
27.4592,60
27.4758,60
27.4924,60
27.5091,60
27.5258,60
27.5424,60
27.5591,60
27.5758,60
27.5924,60
27.6091,60
27.6258,60
27.6424,60
27.6591,60
27.6757,60
27.6924,60
27.7091,60
27.7258,60
27.7424,60
27.7591,60
27.7759,60
27.7924,60
27.8092,60
27.8258,60
27.8424,60
27.8591,60
27.8758,60
27.8924,60
27.9091,60
27.9258,60
27.9424,60
27.9591,60
27.9759,60
27.9925,60
28.0092,60
28.0258,60
28.0425,60
28.0592,60
28.0759,60
28.0925,60
28.1095,60
28.1265,60
28.1432,60
28.1599,60
28.1767,60
28.1933,60
28.21,60
28.2267,60
28.2433,60
28.2599,60
28.2766,60
28.2933,60
28.3099,60
28.3266,60
28.3433,60
28.36,60
28.3767,60
28.3933,60
28.41,60
28.4267,60
28.4433,60
28.46,60
28.4767,60
28.4934,60
28.51,60
28.5268,60
28.5434,60
28.5601,60
28.5767,60
28.5934,60
28.6103,60
28.627,60
28.6437,60
28.6603,60
28.6771,60
28.6937,60
28.7104,60
28.727,60
28.7437,60
28.7604,60
28.777,60
28.7938,60
28.8104,60
28.829,60
28.8458,60
28.8624,60
28.8791,60
28.8958,60
28.9125,60
28.9292,60
28.9458,60
28.9625,60
28.9792,60
28.9959,60
29.0126,60
29.0292,60
29.0459,60
29.0626,60
29.0792,60
29.0959,60
29.1126,60
29.1298,60
29.1465,60
29.1631,60
29.1798,60
29.1966,60
29.2131,60
29.2298,60
29.2466,60
29.2632,60
29.282,60
29.2987,60
29.3155,60
29.3328,60
29.3495,60
29.3662,60
29.3829,60
29.3995,60
29.4162,60
29.433,60
29.4496,60
29.4662,60
29.483,60
29.4997,60
29.5164,60
29.5332,60
29.5504,59
29.5672,59
29.5841,59
29.6006,59
29.6173,59
29.6339,59
29.6507,59
29.6673,59
29.684,59
29.7007,59
29.7174,60
29.7341,60
29.7515,60
29.7683,59
29.7849,59
29.8024,59
29.8191,59
29.8368,59
29.8535,60
29.8703,60
29.8936,60
29.9103,60
29.927,60
29.9437,60
29.9604,60
29.9771,60
29.9938,60
30.0105,60
30.0272,60
30.0438,60
30.0606,60
30.0773,60
30.0939,60
30.1106,60
30.1272,60
30.1439,60
30.1606,60
30.1773,60
30.1941,60
30.2107,60
30.2274,60
30.2441,60
30.2607,60
30.2791,60
30.2986,60
30.3153,60
30.3349,60
30.3547,59
30.374,59
30.3907,59
30.4074,59
30.4241,59
30.4415,59
30.4588,59
30.4755,59
30.4923,59
30.509,59
30.5287,59
30.5454,59
30.5621,59
30.5788,59
30.5955,59
30.6134,59
30.6302,59
30.6472,59
30.6639,59
30.6827,59
30.7001,59
30.7178,59
30.7346,59
30.7527,59
30.7704,58
30.7874,58
30.8042,58
30.8214,58
30.847,58
30.8672,57
30.8845,57
30.9029,57
30.9213,57
30.9392,57
30.9565,57
30.9732,57
30.9929,57
31.0102,57
31.0277,57
31.0444,57
31.0614,57
31.0782,57
31.0949,57
31.1123,57
31.1291,57
31.1463,57
31.1631,57
31.1826,57
31.201,56
31.2192,56
31.2384,56
31.255,56
31.2735,56
31.2912,56
31.309,56
31.3266,56
31.3433,56
31.361,56
31.3783,56
31.395,57
31.4124,58
31.4303,58
31.4487,58
31.4653,58
31.4833,58
31.5008,58
31.5184,58
31.5351,58
31.5541,58
31.5816,58
31.6082,57
31.6253,56
31.6425,56
31.6598,56
31.6775,56
31.6942,56
31.712,56
31.7288,56
31.7455,56
31.763,56
31.7797,56
31.797,56
31.8137,56
31.8321,56
31.8556,56
31.8764,56
31.896,55
31.9137,55
31.9315,55
31.9494,55
31.9673,55
31.984,55
32.0025,55
32.0211,55
32.0384,55
32.0552,55
32.0738,55
32.0921,55
32.11,54
32.1282,55
32.1449,56
32.1635,57
32.1817,56
32.2006,56
32.2209,56
32.24,56
32.2592,56
32.2789,55
32.2956,55
32.3154,55
32.3349,55
32.3599,55
32.3859,54
32.4117,53
32.4381,52
32.4601,52
32.4931,52
32.5277,51
32.5551,49
32.5844,49
32.614,48
32.6434,47
32.6689,46
32.7027,45
32.7294,44
32.7595,44
32.7864,43
32.8149,42
32.8435,42
32.8707,41
32.8984,41
32.9172,40
32.9371,40
32.9573,40
32.9766,40
32.9944,40
33.0123,40
33.0303,40
33.0488,40
33.0655,40
33.0853,40
33.1047,40
33.1236,40
33.1414,41
33.1592,41
33.1773,42
33.194,42
33.2126,43
33.2317,44
33.2542,45
33.2728,45
33.2916,46
33.3106,47
33.3296,47
33.349,48
33.3689,49
33.3856,50
33.4066,51
33.4251,51
33.4431,52
33.4613,53
33.4801,54
33.4996,54
33.5199,54
33.5403,54
33.5605,54
33.581,54
33.6019,53
33.6227,53
33.643,53
33.6651,52
33.6864,52
33.7087,52
33.729,52
33.7581,51
33.7788,50
33.7985,50
33.8188,50
33.8397,50
33.8701,50
33.9,49
33.9285,48
33.9479,47
33.9682,47
33.9901,47
34.02,47
34.0499,46
34.0792,45
34.109,45
34.1393,44
34.1691,43
34.1992,42
34.2282,42
34.2478,41
34.2698,41
34.3019,41
34.3325,40
34.3619,40
34.3912,39
34.4211,39
34.4508,39
34.4808,38
34.5114,38
34.5426,37
34.5741,37
34.6061,37
34.6402,36
34.682,36
34.7238,35
34.7706,34
34.8233,33
34.8762,32
34.9276,32
34.9838,31
35.0442,30
35.1069,28
35.1698,28
35.2456,27
35.3191,26
35.4014,25
35.4846,24
35.566,23
35.6488,22
35.7315,21
35.8267,20
35.9228,19
36.0321,19
36.15,18
36.2789,17
36.4045,16
36.5435,15
36.6918,14
36.8549,14
37.0321,13
37.2311,12
37.45,11
37.7017,11
37.9928,10
38.3274,9
38.7128,8
39.1803,8
39.745,7
40.4438,6
41.3279,5
42.4723,5
43.9975,4
46.0648,3
48.9802,3
53.1135,2
58.9609,2
67.1906,1
