simTime,stepTime
15.1722,0.000584004
15.188,0.000796743
15.2047,0.000881892
15.2056,0.000585156
15.2214,0.00189689
15.2233,0.000827911
15.2381,0.00118018
15.2548,0.00134523
15.2561,0.000442088
15.2714,0.00122031
15.2727,0.0006357
15.2883,0.00107354
15.3049,0.00130406
15.3062,0.000367919
15.3214,0.000716011
15.3221,0.000328796
15.338,0.000578073
15.3547,0.000548287
15.3552,0.000345057
15.3714,0.00108722
15.3725,0.000811129
15.3881,0.000901739
15.4047,0.00127218
15.406,0.000680585
15.4214,0.00138945
15.4228,0.000627496
15.438,0.000773419
15.4549,0.000624299
15.4555,0.000510957
15.4714,0.00150608
15.4729,0.000511708
15.4881,0.000973834
15.5047,0.000907911
15.5056,0.000431408
15.5214,0.00146347
15.5229,0.000851155
15.5398,0.000886581
15.5407,0.00029379
15.557,0.00108929
15.5753,0.000566531
15.5758,0.000233787
15.5919,0.00163168
15.5935,0.000270857
15.6089,0.00080593
15.6254,0.000657511
15.626,0.000245009
15.6419,0.000630541
15.6426,0.000247243
15.6585,0.000328385
15.6752,0.000289903
15.6754,0.000215323
15.6918,0.000392946
15.6922,0.000299781
15.7086,0.000401622
15.7252,0.000738774
15.7259,0.000259987
15.7419,0.000423793
15.7423,0.000211035
15.7585,0.000551012
15.7754,0.00159716
15.777,0.00115689
15.7919,0.00105669
15.793,0.00021906
15.8086,0.000743873
15.8252,0.000896149
15.8261,0.00035768
15.8419,0.00134415
15.8432,0.000942555
15.8585,0.000851515
15.8752,0.000972942
15.8762,0.00114513
15.8919,0.000819896
15.8927,0.00070499
15.9085,0.00148442
15.9252,0.000854852
15.9261,0.000735137
15.9419,0.00112809
15.943,0.00114204
15.9585,0.000845163
15.9752,0.000386935
15.9756,0.000302978
15.992,0.00159033
15.9936,0.000623358
16.0092,0.00130087
16.0105,0.000630752
16.0258,0.00115319
16.0423,0.000612297
16.0429,0.000381184
16.059,0.00101514
16.0756,0.00113659
16.0767,0.000645048
16.0922,0.000749233
16.093,0.000952694
16.1089,0.00085455
16.1256,0.000904905
16.1265,0.00126843
16.1422,0.00153517
16.1438,0.00120804
16.1589,0.000951092
16.1756,0.000728795
16.1763,0.00067278
16.1923,0.000867786
16.1931,0.000724376
16.2089,0.000848589
16.2256,0.000854981
16.2265,0.00060339
16.2423,0.00143554
16.2437,0.00124501
16.2589,0.00157139
16.2756,0.00115072
16.2767,0.00126588
16.2922,0.000794018
16.293,0.000820557
16.3089,0.00081653
16.3256,0.000547004
16.3261,0.000254847
16.3422,0.000498243
16.3427,0.000958105
16.3589,0.000344906
16.3756,0.000658333
16.3763,0.000432831
16.3923,0.00100002
16.3933,0.000392566
16.4089,0.00088051
16.4256,0.000379621
16.4259,0.00126241
16.4423,0.00120012
16.4435,0.000464531
16.4589,0.0005501
16.4756,0.000396653
16.476,0.000830736
16.4922,0.000358722
16.4926,0.000230652
16.5089,0.000308448
16.5256,0.000441707
16.526,0.000529301
16.5423,0.000344115
16.5427,0.000494296
16.5591,0.00095599
16.5601,0.000606856
16.5756,0.000930102
16.5923,0.00124281
16.5935,0.000831557
16.609,0.000976689
16.6099,0.00077425
16.6256,0.0014731
16.6423,0.000776966
16.643,0.00130459
16.659,0.00107668
16.6601,0.000869499
16.6757,0.0012271
16.6923,0.000861633
16.6932,0.000561161
16.709,0.00107498
16.7101,0.000548487
16.7256,0.00113569
16.7423,0.00113171
16.7434,0.000755636
16.7589,0.00158769
16.7756,0.00147391
16.7771,0.000829204
16.7923,0.00099832
16.7933,0.000892843
16.8089,0.00192246
16.8256,0.00121579
16.8268,0.000430948
16.8423,0.00144133
16.8437,0.000812452
16.859,0.00104168
16.86,0.000924151
16.8756,0.000948908
16.8923,0.000880098
16.8931,0.000768749
16.9089,0.000902691
16.9256,0.000951262
16.9266,0.000587631
16.9423,0.00143628
16.9437,0.000702736
16.9589,0.00063551
16.9757,0.00140104
16.9771,0.00118851
16.9923,0.00139378
16.9937,0.000577522
17.0089,0.000539721
17.0256,0.00143849
17.027,0.000436527
17.0423,0.000410379
17.0427,0.000570238
17.0589,0.00123396
17.0756,0.00203151
17.0776,0.00140689
17.0923,0.00112614
17.0934,0.000318416
17.1089,0.00151596
17.1256,0.00114196
17.1267,0.00051831
17.1423,0.001696
17.144,0.000885018
17.159,0.00155523
17.1605,0.000541534
17.1757,0.000987289
17.1923,0.000772326
17.1931,0.000515034
17.209,0.000942676
17.2099,0.000561763
17.2256,0.00212553
17.2423,0.00179111
17.2441,0.00141125
17.2589,0.00184735
17.2756,0.00114241
17.2768,0.00145191
17.2923,0.00169889
17.294,0.000758712
17.3089,0.00154511
17.3256,0.00174444
17.3273,0.00087037
17.3423,0.00214093
17.3444,0.00181666
17.3589,0.00208474
17.3756,0.00140257
17.377,0.00237366
17.3923,0.00200018
17.3943,0.00138449
17.409,0.00191262
17.4256,0.00121358
17.4268,0.00114663
17.4423,0.00128316
17.4436,0.00203266
17.459,0.00204781
17.461,0.000883936
17.4757,0.00180052
17.4924,0.000568094
17.4929,0.00125198
17.509,0.001567
17.5106,0.00165587
17.5256,0.00157471
17.5423,0.000580047
17.5428,0.000312566
17.5591,0.00169175
17.5608,0.00164606
17.5756,0.00165192
17.5923,0.00178692
17.5941,0.00139244
17.6089,0.00163356
17.6256,0.00184834
17.6275,0.00244022
17.6423,0.00182241
17.6441,0.00151979
17.6589,0.00195795
17.6756,0.00181737
17.6774,0.00142211
17.6923,0.00192418
17.6942,0.00134026
17.709,0.00107732
17.7101,0.00093399
17.7257,0.00171266
17.7423,0.00181533
17.7441,0.00128119
17.759,0.001467
17.7605,0.000776906
17.7757,0.00134088
17.7924,0.00193894
17.7943,0.00166249
17.809,0.00183
17.8109,0.000930714
17.8257,0.00178303
17.8423,0.000983122
17.8433,0.00165213
17.8589,0.0014063
17.8756,0.00372583
17.8794,0.00202622
17.8923,0.00196838
17.8943,0.00159055
17.909,0.00125657
17.9102,0.00104061
17.9256,0.00121705
17.9423,0.00180091
17.9441,0.00173944
17.959,0.00277599
17.9618,0.0014217
17.9757,0.00152302
17.9923,0.00224981
17.9946,0.00143663
18.009,0.001774
18.0108,0.00312896
18.0256,0.00112467
18.0423,0.00181795
18.0441,0.00170587
18.0592,0.00308628
18.0622,0.00266694
18.0757,0.00296647
18.0924,0.00221172
18.0946,0.00172589
18.109,0.000938118
18.1099,0.000919642
18.1256,0.00210199
18.1423,0.00195216
18.1443,0.00102291
18.159,0.0031031
18.1621,0.00307268
18.1757,0.00230141
18.1923,0.00221384
18.1945,0.00206383
18.209,0.00205912
18.2111,0.00246668
18.2256,0.00113972
18.2423,0.00119374
18.2435,0.00167727
18.259,0.00176074
18.2607,0.00207099
18.2756,0.0020078
18.2923,0.00190297
18.2942,0.00215012
18.309,0.00250653
18.3115,0.00146889
18.3257,0.00157192
18.3423,0.00187027
18.3442,0.00139745
18.359,0.00262856
18.3617,0.00135864
18.3758,0.00294502
18.3924,0.00167742
18.3941,0.00295136
18.409,0.000730398
18.4097,0.00187717
18.4256,0.00134266
18.4423,0.00310548
18.4454,0.0028165
18.459,0.0029696
18.462,0.002549
18.4757,0.00322493
18.4923,0.00191714
18.4943,0.00220882
18.509,0.00260991
18.5116,0.000873627
18.5257,0.00334304
18.5423,0.00230692
18.5446,0.00225875
18.5591,0.0018641
18.5609,0.00139218
18.5757,0.00118009
18.5923,0.00187548
18.5942,0.000753381
18.609,0.00142026
18.6104,0.00112501
18.6257,0.00164678
18.6424,0.00166669
18.644,0.000792284
18.659,0.00159364
18.6606,0.000713266
18.6757,0.00075323
18.6924,0.00141465
18.6938,0.000771174
18.709,0.00176427
18.7108,0.000739104
18.7257,0.000936925
18.7423,0.00310367
18.7454,0.00169565
18.759,0.00213436
18.7611,0.00237833
18.7757,0.00214432
18.7923,0.00154555
18.7939,0.00172059
18.809,0.0026961
18.8117,0.00194566
18.8257,0.00441728
18.8423,0.00363497
18.846,0.00302145
18.859,0.00241558
18.8615,0.00156154
18.8757,0.0046827
18.8924,0.0017015
18.8941,0.00118173
18.909,0.00255471
18.9116,0.0034015
18.9257,0.00392335
18.9423,0.00284165
18.9452,0.00323275
18.959,0.00128113
18.9603,0.00151101
18.9757,0.00190112
18.9925,0.0042895
18.9968,0.00187155
19.0091,0.00209795
19.0112,0.00138812
19.0257,0.00139466
19.0423,0.00115383
19.0435,0.000931155
19.059,0.00108963
19.0601,0.000768068
19.0757,0.00157934
19.0924,0.00169037
19.0941,0.00104254
19.109,0.00225349
19.1113,0.00138214
19.1257,0.00229001
19.1423,0.00147976
19.1438,0.00135613
19.159,0.00176962
19.1608,0.00137834
19.1757,0.00215231
19.1924,0.00124479
19.1936,0.000794599
19.209,0.0017837
19.2108,0.000760935
19.2257,0.000601828
19.2424,0.00166448
19.244,0.000753952
19.259,0.0022238
19.2613,0.00135441
19.2758,0.00308043
19.2925,0.00190436
19.2944,0.00151848
19.3091,0.0027543
19.3118,0.000868848
19.3257,0.0019646
19.3424,0.00145228
19.3438,0.00144281
19.359,0.00234043
19.3614,0.00206825
19.3757,0.00178078
19.3924,0.0033027
19.3957,0.00112502
19.409,0.00143501
19.4105,0.00206915
19.4257,0.00247184
19.4424,0.0047009
19.4471,0.00418162
19.4591,0.00512093
19.4642,0.00432721
19.4758,0.00366719
19.4924,0.00441565
19.4968,0.00216474
19.5091,0.00462627
19.5137,0.00300635
19.5258,0.00411961
19.5424,0.00297542
19.5454,0.00177718
19.5591,0.00202546
19.5611,0.0016205
19.5759,0.0016021
19.5926,0.00116072
19.5938,0.000483406
19.6093,0.00107204
19.6104,0.000736119
19.6257,0.000581409
19.6425,0.00136312
19.6438,0.000869809
19.6591,0.000654305
19.6598,0.000644117
19.6758,0.00173888
19.6924,0.00136402
19.6938,0.000465091
19.7091,0.00183903
19.7109,0.000957383
19.7257,0.00143037
19.7424,0.00171867
19.7442,0.000717374
19.7591,0.00272101
19.7618,0.00253914
19.7758,0.00353619
19.7924,0.00311104
19.7955,0.00218799
19.8091,0.00169925
19.8108,0.00176545
19.8259,0.00287888
19.8424,0.000940902
19.8434,0.00134898
19.8591,0.00165348
19.8607,0.0014745
19.8758,0.00237648
19.8924,0.0025926
19.895,0.00174585
19.9091,0.00230497
19.9115,0.00235553
19.9258,0.00131898
19.9425,0.00135435
19.9438,0.00236169
19.9591,0.00244519
19.9616,0.00100057
19.9758,0.002799
19.9924,0.00212309
19.9946,0.00155431
20.0091,0.00241712
20.0115,0.00211235
20.0258,0.00134286
20.0425,0.00255155
20.045,0.00260526
20.0591,0.00345582
20.0626,0.00271147
20.0758,0.00251736
20.0925,0.00274579
20.0953,0.000829023
20.1091,0.00212786
20.1113,0.000935663
20.1258,0.00168426
20.1425,0.00214547
20.1446,0.00137233
20.1591,0.00146013
20.1606,0.00146789
20.1758,0.00236244
20.1925,0.00310436
20.1957,0.00232258
20.2092,0.00299392
20.2122,0.0022465
20.2259,0.00158055
20.2425,0.00184198
20.2444,0.00119353
20.2592,0.00164629
20.2608,0.00119636
20.2758,0.00177192
20.2925,0.00112279
20.2936,0.00164421
20.3091,0.00192026
20.3111,0.00106254
20.3258,0.0019896
20.3425,0.00129924
20.3438,0.00145455
20.3592,0.0024233
20.3616,0.00181271
20.3758,0.00202536
20.3925,0.00193437
20.3944,0.00194299
20.4091,0.00226798
20.4114,0.00239718
20.4258,0.00185309
20.4425,0.00277096
20.4453,0.0012054
20.4591,0.00175874
20.4609,0.00108929
20.4758,0.00231724
20.4926,0.00319887
20.4958,0.00370746
20.5093,0.00382146
20.5131,0.0020499
20.5258,0.00195637
20.5425,0.00175398
20.5443,0.00095035
20.5592,0.00430217
20.5635,0.00652552
20.5759,0.00330882
20.5925,0.00217317
20.5947,0.00171475
20.6092,0.00161957
20.6108,0.00142462
20.6258,0.00403009
20.6425,0.002391
20.6449,0.00182979
20.6591,0.00190863
20.6611,0.00107752
20.6758,0.00321047
20.6926,0.00175557
20.6943,0.00104088
20.7092,0.00244265
20.7116,0.00116027
20.7258,0.00251473
20.7425,0.00282338
20.7453,0.0014542
20.7592,0.00128073
20.7605,0.00142365
20.7759,0.001762
20.7925,0.00197581
20.7945,0.00195911
20.8092,0.00491336
20.8142,0.00209052
20.8259,0.00333204
20.8426,0.00323928
20.8458,0.0014424
20.8592,0.00138936
20.8606,0.00192215
20.8758,0.00200269
20.8925,0.00472881
20.8973,0.00541304
20.9093,0.00516438
20.9144,0.00408553
20.9259,0.00160816
20.9425,0.00176001
20.9443,0.00196312
20.9592,0.00224005
20.9614,0.00230393
20.9758,0.00256172
20.9925,0.00175674
20.9943,0.00105415
21.0092,0.00347486
21.0126,0.00267255
21.0259,0.00467378
21.0425,0.00517792
21.0477,0.00236155
21.0592,0.00142066
21.0606,0.00217986
21.0759,0.00175526
21.0925,0.00159973
21.0941,0.00147804
21.1093,0.00344628
21.1127,0.00128882
21.1259,0.0035644
21.1425,0.00402849
21.1466,0.00358445
21.1592,0.00242426
21.1616,0.00114587
21.1759,0.00145896
21.1925,0.00221437
21.1947,0.00103561
21.2092,0.00177202
21.2109,0.00158412
21.2259,0.00149475
21.2425,0.00293666
21.2455,0.00162722
21.2592,0.00189538
21.2611,0.00155842
21.2759,0.00267354
21.2925,0.00384466
21.2964,0.00206332
21.3092,0.00191005
21.3111,0.00190539
21.3259,0.0039866
21.3426,0.00466304
21.3472,0.00188101
21.3592,0.00450919
21.3637,0.00371546
21.3759,0.00406207
21.3926,0.00198938
21.3945,0.00144648
21.4093,0.00185864
21.4111,0.00137905
21.4259,0.00323735
21.4426,0.00147938
21.444,0.00195155
21.4592,0.00284746
21.4621,0.00194045
21.4759,0.00289534
21.4926,0.00198602
21.4945,0.00210872
21.5093,0.00254545
21.5118,0.00205044
21.5259,0.00243654
21.5425,0.00346917
21.546,0.00243075
21.5596,0.00605128
21.5657,0.00209783
21.5761,0.00250855
21.5928,0.00320275
21.596,0.00185558
21.6093,0.00159915
21.6109,0.00109706
21.626,0.00223619
21.6427,0.00304604
21.6458,0.00237614
21.6593,0.00301832
21.6624,0.00128748
21.676,0.00150761
21.6927,0.00226653
21.695,0.00234196
21.7093,0.00134361
21.7107,0.00158929
21.726,0.00186881
21.7427,0.00210325
21.7448,0.00173028
21.7594,0.00177642
21.7611,0.00120693
21.776,0.00198147
21.7927,0.00326575
21.796,0.0025173
21.8094,0.00383351
21.8132,0.002772
21.826,0.00501927
21.8427,0.00270862
21.8454,0.00272498
21.8593,0.00261051
21.862,0.00237501
21.876,0.00232694
21.8927,0.00356733
21.8963,0.00209742
21.9094,0.00288003
21.9123,0.0012369
21.926,0.00244937
21.9427,0.00191574
21.9446,0.00190521
21.9594,0.00333471
21.9627,0.00260937
21.976,0.00464954
21.9927,0.00219803
21.9949,0.00179226
22.0094,0.00270637
22.0121,0.00238968
22.0261,0.00260492
22.0429,0.0019389
22.0448,0.00232142
22.0595,0.00246897
22.062,0.00279472
22.0761,0.00345598
22.0928,0.00371716
22.0965,0.00283827
22.1094,0.00447546
22.1139,0.002738
22.1261,0.00397704
22.1427,0.00254509
22.1453,0.00243492
22.1594,0.00310527
22.1625,0.00153549
22.1761,0.00455183
22.1928,0.00473107
22.1975,0.00273854
22.2095,0.00375085
22.2132,0.0039148
22.2261,0.00419852
22.2428,0.00522348
22.248,0.00212849
22.2595,0.00302285
22.2625,0.000776334
22.2761,0.00451282
22.2928,0.00599659
22.2988,0.00515645
22.3097,0.00406292
22.3137,0.00488113
22.3262,0.00282586
22.3428,0.00309401
22.3459,0.00179691
22.3594,0.00258424
22.362,0.00269465
22.3761,0.00437579
22.3928,0.00607491
22.3988,0.00267609
22.4095,0.00443698
22.4139,0.00295123
22.4261,0.00530378
22.4428,0.00529034
22.4481,0.00258921
22.4594,0.00484423
22.4643,0.0035109
22.4762,0.00349283
22.4928,0.00324014
22.4961,0.00281286
22.5095,0.00309388
22.5126,0.00281114
22.5261,0.00322564
22.5429,0.00287797
22.5457,0.00164926
22.5595,0.00331746
22.5628,0.00312062
22.5762,0.00554862
22.5928,0.00324408
