simTime,fps
38.2364,60
38.2531,60
38.2697,60
38.2864,60
38.303,60
38.3197,60
38.3364,60
38.353,60
38.3697,60
38.3864,60
38.4031,60
38.4206,60
38.4364,60
38.453,60
38.4697,60
38.4864,60
38.5031,60
38.5197,60
38.5364,60
38.553,60
38.5697,60
38.5864,60
38.603,60
38.6197,60
38.6364,60
38.6531,60
38.6697,60
38.6864,60
38.7031,60
38.7198,60
38.7365,60
38.7531,60
38.7697,60
38.7864,60
38.8031,60
38.8197,60
38.8364,60
38.8531,60
38.8698,60
38.8864,60
38.9031,60
38.9198,60
38.9364,60
38.9531,60
38.9697,60
38.9864,60
39.0032,60
39.0198,60
39.0364,60
39.0531,60
39.0698,60
39.0864,60
39.1031,60
39.1197,60
39.1364,60
39.1531,60
39.1698,60
39.1864,60
39.2031,60
39.2198,60
39.2364,60
39.2531,60
39.2698,60
39.2864,60
39.3031,60
39.3198,60
39.3365,60
39.3531,60
39.3698,60
39.3864,60
39.4031,60
39.4198,60
39.4364,60
39.4531,60
39.4699,60
39.4865,60
39.5031,60
39.5198,60
39.5364,60
39.5531,60
39.5698,60
39.5864,60
39.6031,60
39.6198,60
39.6365,60
39.6531,60
39.6698,60
39.6865,60
39.7031,60
39.7198,60
39.7365,60
39.7531,60
39.7699,60
39.7865,60
39.8031,60
39.8198,60
39.8365,60
39.8531,60
39.8698,60
39.8865,60
39.9032,60
39.9198,60
39.9365,60
39.9531,60
39.9698,60
39.9865,60
40.0032,60
40.0198,60
40.0365,60
40.0531,60
40.0698,60
40.0865,60
40.1031,60
40.1198,60
40.1365,60
40.1531,60
40.1698,60
40.1865,60
40.2032,60
40.2198,60
40.2365,60
40.2532,60
40.2698,60
40.2865,60
40.3032,60
40.3198,60
40.3365,60
40.3532,60
40.3698,60
40.3865,60
40.4032,60
40.4199,60
40.4365,60
40.457,60
40.4737,60
40.4904,60
40.5071,60
40.5237,60
40.5404,60
40.5571,60
40.5737,60
40.5904,60
40.607,60
40.6237,60
40.6404,60
40.6571,60
40.6737,60
40.6904,60
40.707,60
40.7237,60
40.7404,60
40.757,60
40.7737,60
40.7904,60
40.8071,60
40.8237,60
40.8404,60
40.8571,60
40.8738,60
40.8904,60
40.9071,60
40.9237,60
40.9404,60
40.9571,60
40.9737,60
40.9904,60
41.0071,60
41.0237,60
41.0404,60
41.0571,60
41.0737,60
41.0904,60
41.1071,60
41.1237,60
41.1404,60
41.1571,60
41.1737,60
41.1904,60
41.2071,60
41.2237,60
41.2404,60
41.2571,60
41.2738,60
41.2904,60
41.3071,60
41.3237,60
41.3404,60
